geoid,year,qoz_2018,population,population_source_code,poverty_universe,poverty_universe_source_code,poverty_count,poverty_count_source_code,median_household_income,median_household_income_source_code,median_gross_rent,median_gross_rent_source_code,civilian_labor_force,civilian_labor_force_source_code,unemployed,unemployed_source_code,workplace_jobs
25021409102,2019,0,5526,,5526,,83,,155382,,945,,3021,,100,,941
25021410100,2018,0,6944,,6889,,532,,94167,,1088,,3651,,223,,7125
25021410100,2019,0,7044,,6992,,550,,93662,,949,,3538,,150,,6909
25021410300,2018,0,4525,,4525,,113,,107598,,2163,,2481,,93,,2673
25021410300,2019,0,4589,,4566,,110,,100353,,2182,,2487,,95,,2577
25021410400,2018,0,6066,,6066,,326,,93138,,1441,,3596,,238,,4782
25021410400,2019,0,6094,,6094,,388,,96186,,1500,,3706,,242,,5552
25021411100,2018,0,8334,,8304,,269,,102621,,1707,,4713,,286,,0
25021411100,2019,0,8285,,8246,,284,,113690,,1648,,4737,,233,,0
25021411200,2018,0,6865,,6865,,382,,119323,,1205,,4021,,148,,3936
25021411200,2019,0,7146,,7128,,246,,132826,,1184,,4033,,64,,3983
25021411301,2018,0,5779,,5676,,93,,131107,,1198,,2686,,150,,931
25021411301,2019,0,5680,,5571,,102,,133378,,1204,,2665,,163,,973
25021411302,2018,0,4097,,3691,,320,,103731,,1548,,1977,,56,,2433
25021411302,2019,0,4018,,3592,,325,,107039,,1555,,1891,,29,,2261
25021412100,2018,0,6768,,6768,,178,,157093,,1112,,3616,,264,,1177
25021412100,2019,0,6854,,6854,,130,,172778,,1143,,3680,,278,,1163
25021412200,2018,0,3970,,3946,,94,,150000,,1805,,1773,,55,,2474
25021412200,2019,0,3938,,3914,,81,,152031,,1957,,1794,,50,,2208
25021412300,2018,0,5125,,5102,,111,,155987,,2182,,2748,,96,,9709
25021412300,2019,0,5344,,5320,,160,,151292,,2221,,2895,,77,,9498
25021413100,2018,0,5363,,5363,,510,,92260,,1138,,3068,,193,,6039
25021413100,2019,0,5191,,5191,,321,,98919,,1167,,2918,,110,,6209
25021413200,2018,0,6590,,6337,,1176,,71250,,815,,3614,,241,,0
25021413200,2019,0,6987,,6733,,1224,,73158,,857,,3798,,146,,0
25021413300,2018,0,4984,,4960,,140,,112835,,1877,,3122,,155,,197
25021413300,2019,0,5011,,4988,,143,,115430,,2133,,3039,,93,,238
25021413401,2018,0,3063,,3057,,82,,88030,,1373,,1851,,32,,3829
25021413401,2019,0,3134,,3128,,97,,89545,,1326,,1960,,30,,3759
25021413402,2018,0,4559,,4445,,153,,90547,,1792,,2734,,99,,686
25021413402,2019,0,4404,,4289,,148,,90513,,1812,,2730,,96,,682
25021413500,2018,0,4642,,4633,,255,,90455,,1647,,2915,,46,,8337
25021413500,2019,0,4579,,4579,,417,,85865,,1650,,2890,,46,,8370
25021414100,2018,0,5622,,5541,,127,,130402,,2293,,3270,,133,,2652
25021414100,2019,0,5588,,5507,,121,,133077,,2479,,3107,,64,,2781
25021414200,2018,0,7557,,7557,,66,,170083,,,-666666666,4076,,188,,445
25021414200,2019,0,7656,,7656,,5,,164833,,,-666666666,4129,,220,,469
25021414300,2018,0,5221,,5221,,158,,115500,,956,,2774,,132,,1541
25021414300,2019,0,5282,,5276,,154,,118333,,1102,,2829,,149,,1653
25021415101,2018,0,4828,,4708,,105,,130242,,1743,,2583,,44,,4385
25021415101,2019,0,4866,,4750,,102,,133693,,1703,,2629,,30,,4461
25021415102,2018,0,8474,,8474,,695,,86987,,1673,,4867,,329,,0
25021415102,2019,0,8269,,8248,,463,,93500,,1603,,4856,,302,,0
25021415200,2018,0,5743,,5569,,237,,89519,,1697,,3172,,44,,0
25021415200,2019,0,6063,,5915,,227,,85833,,2022,,3149,,105,,0
25021415300,2018,0,4089,,4089,,119,,136607,,1355,,2131,,63,,4471
25021415300,2019,0,4171,,4171,,147,,130833,,1490,,2148,,67,,4529
25021416101,2018,0,5770,,5765,,250,,147422,,1117,,2774,,69,,2144
25021416101,2019,0,5569,,5564,,345,,150585,,1106,,2703,,42,,2268
25021416102,2018,0,4025,,2368,,42,,127946,,1603,,2025,,103,,1783
25021416102,2019,0,4011,,2352,,61,,149167,,1615,,1930,,114,,1870
25021416200,2018,0,6994,,6994,,405,,107333,,1734,,4134,,186,,1012
25021416200,2019,0,7040,,7040,,406,,117744,,1664,,4186,,127,,1013
25021416300,2018,0,4831,,4789,,142,,142731,,876,,2669,,117,,448
25021416300,2019,0,4875,,4801,,170,,143056,,858,,2727,,107,,410
25021416400,2018,0,5948,,5918,,299,,124961,,2140,,3034,,147,,1684
25021416400,2019,0,6077,,6032,,222,,134453,,2917,,3170,,136,,1698
25021417100,2018,0,4869,,4869,,259,,99191,,1467,,3131,,102,,768
25021417100,2019,0,4961,,4961,,217,,109300,,1487,,3338,,102,,774
25021417200,2018,0,8132,,8132,,812,,73692,,1630,,5140,,295,,0
25021417200,2019,0,8232,,8232,,779,,76031,,1716,,5115,,315,,0
25021417300,2018,0,2915,,2809,,254,,93974,,1687,,1625,,27,,2123
25021417300,2019,0,3047,,2914,,280,,94545,,1794,,1617,,10,,2246
25021417400,2018,0,2483,,2476,,177,,92381,,1264,,1366,,35,,155
25021417400,2019,0,2563,,2555,,61,,110078,,1208,,1436,,15,,189
25021417501,2018,0,5008,,5008,,289,,86071,,1605,,3104,,173,,216
25021417501,2019,0,5068,,5068,,337,,89318,,1651,,3206,,105,,198
25021417502,2018,0,4711,,4711,,636,,82300,,1339,,3251,,67,,1003
25021417502,2019,0,4486,,4486,,676,,78750,,1282,,3082,,53,,987
25021417601,2018,0,4834,,4339,,705,,65461,,1337,,3007,,215,,1056
25021417601,2019,0,4812,,4324,,713,,70329,,1491,,3052,,196,,990
25021417602,2018,0,5057,,5056,,319,,74730,,1266,,2949,,255,,1312
25021417602,2019,0,4972,,4972,,431,,76556,,1309,,2910,,233,,1282
25021417701,2018,1,5526,,5331,,412,,63189,,1197,,3068,,138,,0
25021417701,2019,1,5458,,5280,,476,,64872,,1439,,3346,,126,,0
25021417702,2018,0,2752,,2752,,246,,78542,,1583,,1540,,56,,1178
25021417702,2019,0,2823,,2816,,266,,89286,,1653,,1653,,32,,1163
25021417801,2018,0,4756,,4756,,205,,107139,,1335,,3022,,132,,294
25021417801,2019,0,4890,,4890,,443,,107368,,1445,,2962,,100,,293
25021417802,2018,0,3215,,3215,,907,,26571,,602,,1561,,117,,113
25021417802,2019,0,3278,,3278,,968,,28725,,641,,1536,,136,,117
25021417901,2018,1,6895,,6875,,938,,53691,,1295,,3648,,243,,1493
25021417901,2019,1,6939,,6916,,1007,,56957,,1339,,3870,,202,,1399
25021417902,2018,0,4013,,4013,,752,,63008,,1496,,2380,,219,,679
25021417902,2019,0,3723,,3723,,660,,66864,,1599,,2249,,138,,695
25021418002,2018,0,7099,,7099,,674,,81064,,1599,,4548,,205,,2453
25021418002,2019,0,7070,,7070,,603,,81710,,1574,,4419,,323,,2525
25021418003,2018,0,2812,,2812,,484,,84583,,1855,,1920,,96,,4518
25021418003,2019,0,2730,,2730,,308,,91111,,2007,,1948,,114,,4221
25021418004,2018,0,4482,,4482,,521,,60445,,1391,,2684,,70,,2848
25021418004,2019,0,4675,,4675,,555,,60167,,1542,,2747,,163,,3029
25021418101,2018,0,4655,,4599,,847,,73326,,1622,,2778,,216,,542
25021418101,2019,0,4654,,4594,,801,,80186,,1633,,2768,,193,,598
25021418102,2018,0,3193,,3177,,305,,60833,,1316,,2097,,119,,272
25021418102,2019,0,3059,,3044,,316,,62813,,1415,,2049,,99,,282
25021418200,2018,0,6714,,6700,,356,,91486,,1921,,4130,,290,,0
25021418200,2019,0,6767,,6758,,605,,85435,,1752,,4172,,286,,0
25021419100,2018,0,6041,,6022,,170,,100436,,1923,,3474,,136,,15339
25021419100,2019,0,5937,,5937,,239,,100127,,1897,,3406,,111,,14539
25021419200,2018,0,5279,,5143,,332,,112222,,1509,,2889,,200,,988
25021419200,2019,0,5108,,4963,,211,,103696,,1354,,2799,,135,,1001
25021419300,2018,0,4212,,4212,,464,,70568,,1159,,2367,,160,,204
25021419300,2019,0,4295,,4295,,328,,69833,,1048,,2338,,172,,210
25021419400,2018,0,3298,,3298,,313,,94174,,1114,,1802,,76,,1481
25021419400,2019,0,3287,,3287,,299,,103977,,1385,,1807,,50,,1485
25021419500,2018,0,3147,,2955,,34,,108170,,1306,,1591,,46,,671
25021419500,2019,0,3233,,3044,,34,,106250,,1623,,1645,,48,,655
25021419600,2018,0,6838,,6831,,141,,100827,,2619,,3805,,201,,0
25021419600,2019,0,6849,,6839,,182,,106029,,2812,,3903,,93,,0
25021419700,2018,0,4067,,4003,,98,,97841,,422,,2316,,54,,1027
25021419700,2019,0,4183,,4120,,82,,106514,,464,,2359,,24,,1085
25021419800,2018,0,4325,,4164,,168,,80434,,1176,,2418,,138,,8942
25021419800,2019,0,4328,,4167,,318,,67332,,1200,,2283,,90,,9148
25021420100,2018,0,8604,,8506,,1174,,82632,,1624,,5052,,583,,0
25021420100,2019,0,9248,,9229,,642,,92031,,1932,,5206,,360,,0
25021420201,2018,0,3608,,3498,,344,,79265,,431,,2088,,73,,519
25021420201,2019,0,3359,,3244,,280,,81713,,439,,1908,,51,,497
25021420202,2018,1,6699,,6670,,619,,70855,,1503,,3796,,159,,1668
25021420202,2019,1,6457,,6426,,601,,78654,,1428,,3871,,94,,1568
25021420301,2018,1,6928,,6919,,713,,63333,,1124,,3940,,544,,2588
25021420301,2019,1,7106,,7097,,670,,76964,,1321,,4049,,405,,2641
25021420302,2018,0,8085,,7897,,771,,74141,,1393,,4779,,382,,2452
25021420302,2019,0,7894,,7703,,689,,69844,,1561,,4483,,359,,2621
25021421100,2018,0,5527,,5527,,360,,70288,,611,,2655,,121,,1140
25021421100,2019,0,5692,,5692,,365,,75449,,624,,2897,,55,,1088
25021421200,2018,0,5509,,5485,,374,,70431,,1177,,3063,,108,,1902
25021421200,2019,0,5353,,5329,,266,,80350,,1162,,3080,,95,,1793
25021422100,2018,0,5473,,5445,,236,,100245,,1416,,3326,,180,,1230
25021422100,2019,0,5463,,5453,,261,,108158,,1506,,3304,,131,,1269
25021422200,2018,0,7694,,7694,,623,,77769,,1431,,4472,,255,,0
25021422200,2019,0,8009,,8009,,562,,87927,,1475,,4700,,232,,0
25021422301,2018,0,3099,,3088,,151,,110529,,850,,1966,,203,,1719
25021422301,2019,0,3209,,3197,,112,,116071,,787,,2040,,203,,1760
25021422302,2018,0,7101,,6965,,225,,82981,,1594,,4470,,278,,0
25021422302,2019,0,6908,,6775,,229,,82036,,1672,,4471,,280,,0
25021422400,2018,0,7686,,7443,,465,,72882,,1278,,4213,,283,,0
25021422400,2019,0,7837,,7579,,308,,75243,,1285,,4434,,345,,0
25021422501,2018,0,5164,,5164,,530,,68272,,1536,,2887,,146,,353
25021422501,2019,0,5245,,5245,,406,,76517,,1541,,3155,,107,,383
25021422502,2018,1,5254,,5254,,594,,59083,,1222,,3207,,245,,1368
25021422502,2019,1,5137,,5136,,669,,66073,,1259,,3211,,172,,1197
25021422600,2018,0,7091,,7091,,122,,93496,,1618,,4391,,334,,480
25021422600,2019,0,7048,,7048,,223,,97117,,1824,,4192,,194,,469
25021422700,2018,0,3606,,3597,,255,,77434,,1291,,2141,,108,,670
25021422700,2019,0,3780,,3759,,338,,82455,,1394,,2193,,116,,646
25021422800,2018,0,4216,,4207,,247,,77781,,1516,,2552,,218,,321
25021422800,2019,0,4098,,4080,,255,,78964,,1471,,2485,,193,,467
25021423100,2018,0,8449,,8378,,359,,132204,,1688,,4165,,243,,0
25021423100,2019,0,8484,,8418,,387,,145679,,1455,,4134,,109,,0
25021440100,2018,0,9088,,9088,,463,,98280,,1361,,5374,,186,,0
25021440100,2019,0,9183,,9183,,417,,96066,,1554,,5541,,323,,0
25021441202,2018,0,3044,,3044,,155,,156591,,1167,,1665,,49,,194
25021441202,2019,0,3133,,3123,,122,,168958,,,-666666666,1699,,55,,225
25021441203,2018,0,3908,,3729,,115,,96667,,1065,,2096,,86,,4392
25021441203,2019,0,3893,,3716,,132,,101351,,1052,,2235,,121,,4659
25021441204,2018,0,4782,,4666,,153,,106957,,1125,,2793,,195,,2498
25021441204,2019,0,4797,,4690,,182,,129554,,1079,,2804,,130,,2466
25021442101,2018,0,5896,,5087,,159,,110184,,1385,,3283,,173,,2199
25021442101,2019,0,5627,,4806,,133,,116111,,1470,,3119,,94,,2023
25021442102,2018,0,7182,,7156,,192,,132150,,1161,,4526,,129,,0
25021442102,2019,0,7573,,7538,,223,,133406,,1355,,4680,,105,,0
25021442103,2018,0,7350,,7350,,324,,128605,,,-666666666,3975,,158,,281
25021442103,2019,0,7424,,7424,,317,,153194,,,-666666666,4106,,150,,271
25021442201,2018,0,4069,,4069,,70,,158618,,1719,,2473,,172,,2327
25021442201,2019,0,4257,,4257,,68,,147102,,1798,,2626,,157,,2895
25021442202,2018,0,8525,,8273,,526,,86642,,1081,,4699,,294,,0
25021442202,2019,0,8375,,8126,,553,,93032,,1136,,4744,,288,,0
25021443101,2018,0,7808,,7669,,194,,98574,,1347,,4779,,366,,0
25021443101,2019,0,7856,,7735,,186,,100479,,1307,,4762,,273,,0
25021443102,2018,0,9208,,9143,,386,,101115,,960,,5909,,270,,0
25021443102,2019,0,9252,,9173,,351,,103014,,1206,,5900,,203,,0
25021456101,2018,0,4240,,4022,,94,,110848,,1847,,2319,,105,,3530
25021456101,2019,0,4056,,3864,,131,,116000,,1703,,2188,,101,,3427
25021456102,2018,0,5100,,5056,,319,,68163,,1220,,2949,,119,,950
25021456102,2019,0,5213,,5168,,302,,68939,,1285,,3078,,104,,946
25021456200,2018,0,3872,,3855,,209,,87712,,1638,,2506,,99,,7981
25021456200,2019,0,4016,,3999,,225,,94412,,1676,,2554,,105,,7271
25021456301,2018,0,2121,,2107,,427,,53355,,1267,,1066,,112,,1416
25021456301,2019,0,2092,,2092,,396,,58462,,1359,,1124,,87,,1508
25021456302,2018,0,5065,,5048,,666,,59764,,1504,,2956,,162,,2261
25021456302,2019,0,5082,,5065,,783,,60662,,1686,,2982,,60,,2078
25021456401,2018,0,2632,,2632,,113,,77014,,1313,,1660,,131,,602
25021456401,2019,0,2615,,2615,,138,,84792,,1284,,1655,,122,,565
25021456402,2018,0,5504,,5490,,238,,112949,,1586,,3201,,186,,488
25021456402,2019,0,5565,,5549,,97,,116825,,1814,,3230,,150,,462
25021457100,2018,0,4482,,4465,,457,,69868,,1087,,2656,,87,,5349
25021457100,2019,0,4500,,4482,,440,,85200,,1226,,2624,,127,,5624
25021457200,2018,0,6136,,6011,,84,,158818,,1658,,3126,,114,,3807
25021457200,2019,0,6266,,6160,,140,,145161,,1724,,3076,,122,,3840
25023500101,2018,0,4044,,4044,,219,,97151,,1350,,2514,,172,,432
25023500101,2019,0,3888,,3888,,192,,102150,,1408,,2425,,168,,461
25023500103,2018,0,2078,,2078,,105,,71193,,1628,,1171,,62,,301
25023500103,2019,0,2009,,2009,,145,,77237,,1718,,1142,,61,,287
25023500104,2018,0,4302,,4302,,116,,85081,,1166,,2665,,195,,593
25023500104,2019,0,4558,,4558,,161,,85824,,1299,,2807,,201,,518
25023501101,2018,0,3323,,3318,,137,,141375,,1500,,1624,,40,,1887
25023501101,2019,0,3478,,3478,,128,,149500,,1375,,1754,,69,,2005
25023501102,2018,0,8603,,8458,,326,,141902,,1567,,4450,,129,,3567
25023501102,2019,0,8595,,8451,,267,,146136,,1819,,4496,,104,,3640
25023501201,2018,0,4062,,4050,,60,,153259,,,-666666666,1985,,144,,164
25023501201,2019,0,4071,,4063,,40,,168281,,,-666666666,1965,,118,,135
25023501202,2018,0,7310,,7199,,525,,106546,,2354,,2995,,98,,0
25023501202,2019,0,7508,,7398,,306,,131708,,2338,,3080,,109,,0
25023502101,2018,0,6484,,6484,,515,,76607,,1388,,3864,,118,,1925
25023502101,2019,0,6474,,6474,,690,,77843,,1388,,3723,,129,,1928
25023502102,2018,0,5428,,5428,,541,,86000,,1009,,3270,,129,,703
25023502102,2019,0,5593,,5593,,487,,88098,,1039,,3187,,70,,731
25023502200,2018,1,5997,,5769,,210,,74902,,1250,,3213,,121,,6308
25023502200,2019,1,5886,,5655,,292,,67019,,1553,,3087,,134,,6633
25023503101,2018,0,7081,,7081,,143,,122391,,1652,,3904,,175,,4589
25023503101,2019,0,7069,,7046,,154,,133493,,,-666666666,3996,,176,,4560
25023503102,2018,0,7316,,7206,,259,,116725,,1054,,3701,,137,,3822
25023503102,2019,0,7390,,7291,,283,,123683,,1151,,3948,,146,,3814
25023504101,2018,0,5575,,5384,,196,,126000,,436,,2817,,79,,8155
25023504101,2019,0,5646,,5466,,192,,134688,,789,,2894,,78,,8690
25023504102,2018,0,5412,,5412,,158,,160208,,,-666666666,2993,,156,,650
25023504102,2019,0,5408,,5408,,135,,165380,,,-666666666,2934,,119,,769
25023505101,2018,0,6454,,6454,,172,,107135,,1132,,3637,,130,,0
25023505101,2019,0,6542,,6542,,110,,119279,,,-666666666,3821,,115,,0
25023505102,2018,0,5173,,5173,,198,,126818,,1004,,2772,,163,,441
25023505102,2019,0,5153,,5153,,168,,127083,,1564,,2733,,115,,444
25023505200,2018,0,6964,,6800,,433,,122072,,1230,,3595,,118,,0
25023505200,2019,0,7025,,6864,,384,,139952,,1190,,3793,,77,,0
25023506101,2018,0,6710,,6710,,149,,122409,,,-666666666,3884,,126,,0
25023506101,2019,0,6822,,6822,,164,,128594,,,-666666666,3975,,129,,0
25023506102,2018,0,5933,,5932,,855,,83824,,1475,,3162,,162,,3098
25023506102,2019,0,5821,,5821,,632,,100880,,1650,,3077,,147,,3362
25023506202,2018,0,2635,,2635,,131,,110000,,1531,,1311,,45,,879
25023506202,2019,0,2646,,2646,,118,,106563,,1297,,1406,,79,,868
25023506203,2018,0,5286,,5286,,404,,97604,,1006,,2893,,187,,994
25023506203,2019,0,5350,,5335,,321,,99118,,912,,2858,,160,,1081
25023506204,2018,0,5190,,5190,,338,,73998,,1545,,2690,,156,,0
25023506204,2019,0,5199,,5199,,354,,83101,,1569,,2742,,149,,0
25023507101,2018,0,5625,,5509,,375,,119917,,2511,,2668,,79,,633
25023507101,2019,0,5642,,5515,,350,,124474,,1753,,2620,,69,,630
25023507103,2018,0,4506,,4506,,81,,154063,,1795,,2141,,117,,752
25023507103,2019,0,4429,,4429,,95,,156284,,1741,,2113,,121,,759
25023507104,2018,0,5572,,5565,,178,,113889,,1397,,2779,,172,,1533
25023507104,2019,0,5741,,5734,,219,,115143,,1769,,2787,,135,,1521
25023508101,2018,0,6935,,6934,,91,,105000,,1832,,4114,,141,,5239
25023508101,2019,0,6934,,6934,,162,,99628,,1845,,4053,,159,,5269
25023508102,2018,0,5009,,5009,,219,,95893,,1597,,3160,,145,,633
25023508102,2019,0,5127,,5127,,278,,99821,,1523,,3124,,142,,592
25023508200,2018,0,6360,,6329,,230,,106337,,,-666666666,3580,,217,,1014
25023508200,2019,0,6319,,6296,,210,,106496,,971,,3627,,147,,1100
25023509101,2018,0,7515,,7355,,581,,119542,,1173,,4126,,237,,2547
25023509101,2019,0,7756,,7611,,586,,113333,,1167,,4233,,291,,2641
25023509102,2018,0,5866,,5773,,224,,88116,,1329,,3246,,69,,2972
25023509102,2019,0,5810,,5722,,297,,86386,,1285,,3127,,44,,3026
25023510100,2018,0,4713,,4713,,200,,79688,,1329,,2803,,162,,781
25023510100,2019,0,4398,,4398,,148,,78603,,1415,,2650,,283,,759
25023510200,2018,0,6044,,6009,,272,,73450,,1304,,3595,,220,,1235
25023510200,2019,0,6368,,6365,,393,,79821,,1212,,3775,,230,,1253
25023510300,2018,0,4201,,4201,,809,,50762,,1143,,2143,,155,,837
25023510300,2019,0,4185,,4185,,997,,35060,,1129,,2111,,180,,840
25023510400,2018,0,3579,,3579,,979,,36671,,1156,,1903,,226,,921
25023510400,2019,0,3585,,3565,,754,,47679,,1165,,1975,,147,,935
25023510501,2018,0,2991,,2883,,206,,54493,,1097,,1657,,92,,857
25023510501,2019,0,2988,,2882,,194,,54683,,1170,,1637,,101,,811
25023510502,2018,0,5955,,5952,,1410,,30553,,696,,2915,,221,,0
25023510502,2019,0,5580,,5580,,1213,,33495,,712,,2678,,145,,0
25023510503,2018,1,4885,,4613,,1019,,46690,,1190,,2247,,292,,3859
25023510503,2019,1,4740,,4499,,942,,48972,,1241,,2127,,250,,3912
25023510600,2018,0,3135,,3021,,81,,113452,,1203,,1710,,121,,1505
25023510600,2019,0,3152,,3036,,109,,119464,,,-666666666,1739,,116,,1401
25023510700,2018,1,6092,,6092,,738,,53611,,1244,,2992,,218,,1053
25023510700,2019,1,6636,,6636,,634,,76406,,1313,,3351,,151,,1054
25023510800,2018,0,7013,,6969,,1315,,54034,,1167,,3815,,391,,845
25023510800,2019,0,6986,,6945,,995,,55714,,1194,,3846,,353,,891
25023510900,2018,1,2215,,2190,,1105,,15587,,433,,940,,277,,6598
25023510900,2019,1,2393,,2393,,1210,,14464,,457,,1052,,336,,6412
25023511000,2018,1,3042,,3020,,740,,62879,,1022,,1656,,307,,865
25023511000,2019,1,3036,,3036,,595,,57891,,1192,,1715,,255,,830
25023511100,2018,0,5320,,5275,,484,,78987,,1587,,3294,,224,,2533
25023511100,2019,0,5214,,5189,,431,,78086,,1575,,3199,,215,,2372
25023511200,2018,0,5027,,4868,,714,,48816,,535,,2592,,179,,2058
25023511200,2019,0,4965,,4815,,610,,50259,,652,,2699,,244,,2167
25023511301,2018,0,5173,,5050,,756,,54505,,1158,,2669,,281,,746
25023511301,2019,0,4948,,4833,,598,,61500,,1194,,2633,,196,,793
25023511302,2018,0,3178,,3163,,580,,68125,,543,,1473,,125,,414
25023511302,2019,0,3245,,3238,,582,,76000,,744,,1450,,53,,425
25023511400,2018,0,4407,,4380,,827,,50088,,1289,,2202,,332,,742
25023511400,2019,0,4299,,4268,,895,,52846,,1296,,2181,,212,,896
25023511500,2018,0,5141,,5048,,1073,,51947,,1260,,2758,,215,,286
25023511500,2019,0,5048,,4979,,835,,58340,,1308,,2783,,244,,308
25023511600,2018,0,6687,,6615,,1148,,44451,,1021,,3821,,315,,0
25023511600,2019,0,6878,,6812,,1521,,53255,,914,,3819,,329,,0
25023511701,2018,0,4079,,4052,,166,,83068,,1222,,2503,,126,,599
25023511701,2019,0,4397,,4369,,244,,78472,,1130,,2450,,92,,723
25023511702,2018,0,2549,,2235,,41,,83214,,1168,,1333,,79,,7753
25023511702,2019,0,2553,,2219,,50,,86488,,1220,,1326,,115,,7507
25023520100,2018,0,6852,,6753,,134,,103527,,1393,,4076,,260,,2303
25023520100,2019,0,6922,,6808,,246,,112969,,1402,,4080,,219,,2421
25023520201,2018,0,3961,,3961,,284,,75089,,1155,,2660,,206,,1136
25023520201,2019,0,4013,,4013,,248,,73816,,1181,,2623,,143,,1190
25023520202,2018,0,5517,,5517,,189,,89978,,977,,3450,,71,,869
25023520202,2019,0,5501,,5501,,174,,102071,,1111,,3309,,70,,808
25023521101,2018,0,4467,,4455,,223,,91273,,734,,2611,,67,,773
25023521101,2019,0,4554,,4540,,220,,90935,,778,,2616,,63,,701
25023521102,2018,0,3618,,3617,,334,,72576,,1302,,1956,,93,,790
25023521102,2019,0,3554,,3554,,362,,76321,,1326,,1885,,84,,789
25023521201,2018,0,3216,,3208,,147,,74303,,1289,,2034,,142,,816
25023521201,2019,0,3226,,3217,,134,,85867,,1276,,2087,,104,,767
25023521202,2018,0,3660,,3660,,192,,91250,,1175,,2115,,81,,930
25023521202,2019,0,3722,,3722,,214,,92688,,1173,,2267,,80,,990
25023522101,2018,0,4679,,4679,,132,,102037,,1125,,2761,,34,,522
25023522101,2019,0,4716,,4716,,153,,92089,,1054,,2759,,46,,534
25023522102,2018,0,5989,,5989,,222,,97340,,715,,3624,,139,,1224
25023522102,2019,0,6061,,6027,,202,,98364,,920,,3624,,157,,1385
25023523100,2018,0,3218,,3218,,205,,79844,,1367,,1790,,48,,1616
25023523100,2019,0,3431,,3431,,224,,90479,,1401,,1909,,23,,1629
25023523201,2018,0,3077,,2963,,100,,95724,,1090,,1832,,49,,641
25023523201,2019,0,2950,,2841,,134,,98810,,1079,,1745,,31,,655
25023523202,2018,0,8091,,8091,,656,,87328,,1268,,4171,,299,,0
25023523202,2019,0,8085,,8085,,551,,89280,,1154,,4173,,276,,0
25023524101,2018,0,3356,,3192,,81,,101985,,1172,,1701,,40,,5109
25023524101,2019,0,3182,,3019,,89,,103698,,1147,,1612,,35,,5116
25023524102,2018,0,3809,,3783,,267,,81071,,1417,,2150,,107,,1736
25023524102,2019,0,4016,,4016,,233,,92708,,1285,,2220,,114,,1704
25023525101,2018,0,6330,,6292,,728,,76642,,1366,,4201,,190,,3506
25023525101,2019,0,6586,,6548,,670,,84750,,1507,,4277,,196,,3568
25023525104,2018,0,6477,,6241,,332,,116140,,1713,,3808,,323,,2095
25023525104,2019,0,6538,,6301,,209,,115172,,1789,,3835,,294,,2108
25023525203,2018,0,5798,,5687,,769,,70956,,1531,,2930,,218,,0
25023525203,2019,0,5566,,5463,,982,,71369,,1593,,2734,,230,,0
25023525204,2018,0,4009,,4009,,127,,123708,,2469,,2639,,109,,253
25023525204,2019,0,3926,,3926,,121,,128750,,2113,,2611,,49,,250
25023525300,2018,0,1653,,3,,0,,,-666666666,,-666666666,0,,0,,0
25023525300,2019,0,1610,,20,,0,,,-666666666,,-666666666,8,,0,,0
25023526100,2018,0,7824,,7824,,339,,92111,,1703,,4689,,248,,1378
25023526100,2019,0,7842,,7842,,388,,92774,,1094,,4523,,110,,1299
25023530100,2018,0,4298,,4298,,704,,50365,,720,,2066,,173,,6859
25023530100,2019,0,4450,,4450,,571,,63362,,,-666666666,2147,,171,,6980
25023530200,2018,0,3787,,3787,,700,,60353,,1335,,2054,,99,,979
25023530200,2019,0,4091,,4091,,730,,61179,,1385,,2261,,117,,965
25023530300,2018,0,3903,,3903,,152,,68192,,1210,,2403,,84,,2989
25023530300,2019,0,3793,,3793,,138,,69261,,1374,,2425,,99,,2942
25023530400,2018,0,6033,,6002,,118,,95726,,1792,,3284,,38,,815
25023530400,2019,0,5969,,5939,,111,,97895,,1865,,3221,,32,,823
25023530500,2018,0,5224,,4807,,380,,60290,,1303,,2751,,77,,6108
25023530500,2019,0,5271,,4842,,335,,70924,,1267,,2798,,168,,6245
