GEO_ID|B08301_E001|B08301_M001|B08301_E002|B08301_M002|B08301_E003|B08301_M003|B08301_E004|B08301_M004|B08301_E005|B08301_M005|B08301_E006|B08301_M006|B08301_E007|B08301_M007|B08301_E008|B08301_M008|B08301_E009|B08301_M009|B08301_E010|B08301_M010|B08301_E011|B08301_M011|B08301_E012|B08301_M012|B08301_E013|B08301_M013|B08301_E014|B08301_M014|B08301_E015|B08301_M015|B08301_E016|B08301_M016|B08301_E017|B08301_M017|B08301_E018|B08301_M018|B08301_E019|B08301_M019|B08301_E020|B08301_M020|B08301_E021|B08301_M021
1400000US25005632100|3800|449|3001|406|2680|371|321|171|293|165|9|16|0|19|0|19|19|29|165|118|9|17|0|19|156|117|0|19|0|19|0|19|0|19|0|19|0|19|0|19|634|262
1400000US25005632200|4326|463|3409|408|3123|423|286|169|286|169|0|19|0|19|0|19|0|19|18|30|0|19|0|19|18|30|0|19|0|19|0|19|0|19|0|19|27|45|10|18|862|280
1400000US25005633100|3474|468|2764|413|2535|339|229|199|229|199|0|19|0|19|0|19|0|19|41|40|0|19|0|19|41|40|0|19|0|19|23|36|0|19|0|19|325|293|31|34|290|148
1400000US25005633200|3802|416|3234|382|2928|357|306|152|281|150|0|19|0|19|11|19|14|24|55|51|31|35|0|19|24|39|0|19|0|19|16|26|0|19|0|19|57|64|0|19|440|164
1400000US25005640100|2408|447|1951|309|1606|313|345|173|245|161|100|69|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|1|3|0|19|0|19|147|137|0|19|309|240
1400000US25005640201|1085|405|795|343|535|199|260|246|187|232|0|14|65|103|0|14|8|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|39|65|101|81|48|59|102|105
1400000US25005640202|1265|266|1130|253|843|210|287|128|157|106|54|67|66|78|0|14|10|18|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|37|46|14|23|84|68
1400000US25005640300|1783|355|1438|202|1330|185|108|100|108|100|0|14|0|14|0|14|0|14|50|44|50|44|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|295|289
1400000US25005640400|1216|411|1038|409|868|382|170|156|154|157|16|18|0|14|0|14|0|14|10|18|10|18|0|14|0|14|0|14|0|14|0|14|0|14|0|14|62|56|0|14|106|100
1400000US25005640500|2497|521|2188|429|1755|332|433|316|367|310|0|19|66|76|0|19|0|19|31|26|31|26|0|19|0|19|0|19|0|19|0|19|0|19|0|19|136|131|19|32|123|156
1400000US25005640600|2129|548|1944|525|1752|510|192|115|141|91|51|77|0|14|0|14|0|14|34|39|34|39|0|14|0|14|0|14|0|14|0|14|0|14|0|14|58|55|29|33|64|62
1400000US25005640700|1376|259|1114|205|898|211|216|132|89|59|73|96|9|15|45|65|0|14|15|17|7|11|0|14|8|12|0|14|0|14|0|14|0|14|0|14|144|114|0|14|103|82
1400000US25005640800|1952|392|1817|385|1353|286|464|259|242|124|136|140|8|13|43|67|35|54|31|27|31|27|0|14|0|14|0|14|0|14|0|14|0|14|0|14|28|43|0|14|76|55
1400000US25005640901|1976|426|1642|303|1435|283|207|153|175|152|0|14|32|39|0|14|0|14|40|39|40|39|0|14|0|14|0|14|0|14|0|14|0|14|0|14|289|226|0|14|5|8
1400000US25005641000|1160|320|1087|313|826|285|261|172|97|104|82|98|0|14|54|57|28|47|20|33|20|33|0|14|0|14|0|14|0|14|0|14|0|14|0|14|24|38|0|14|29|46
1400000US25005641101|522|207|400|214|356|206|44|72|0|14|43|71|1|10|0|14|0|14|31|36|31|36|0|14|0|14|0|14|0|14|0|14|0|14|0|14|91|141|0|14|0|14
1400000US25005641200|1645|400|1452|397|992|273|460|341|166|123|199|154|15|24|0|14|80|127|18|26|18|26|0|14|0|14|0|14|0|14|10|16|0|14|0|14|102|72|8|14|55|56
1400000US25005641300|2520|491|2246|462|1935|442|311|173|270|157|41|65|0|19|0|19|0|19|45|68|45|68|0|19|0|19|0|19|0|19|34|55|22|26|0|19|63|74|12|20|98|83
1400000US25005641400|1398|340|1049|222|902|202|147|102|53|53|72|83|0|14|22|37|0|14|31|45|31|45|0|14|0|14|0|14|0|14|0|14|0|14|0|14|57|49|0|14|261|218
1400000US25005641500|1291|290|1159|273|943|263|216|117|145|96|47|52|24|37|0|14|0|14|8|14|8|14|0|14|0|14|0|14|0|14|90|74|0|14|0|14|0|14|0|14|34|52
1400000US25005641600|1082|222|944|199|770|191|174|68|100|57|53|35|21|29|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|6|10|0|14|0|14|0|14|0|14|132|124
1400000US25005641700|2406|403|2306|376|2013|378|293|147|293|147|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|100|85
1400000US25005641800|1030|175|900|191|727|178|173|76|123|56|50|55|0|14|0|14|0|14|26|39|2|5|24|39|0|14|0|14|0|14|17|25|0|14|12|13|35|39|0|14|40|35
1400000US25005641900|1094|226|1018|223|809|201|209|100|176|109|33|41|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|19|26|0|14|0|14|52|53|0|14|5|9
1400000US25005642000|1627|303|1428|286|1067|243|361|154|326|150|35|44|0|14|0|14|0|14|47|57|32|51|0|14|15|26|0|14|0|14|36|56|0|14|0|14|44|49|10|16|62|46
1400000US25005642100|1641|313|1493|297|1218|276|275|184|210|172|0|14|65|79|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|19|32|0|14|0|14|30|39|0|14|99|77
1400000US25005642200|1451|253|1261|212|1071|209|190|91|179|89|11|25|0|14|0|14|0|14|10|23|0|14|0|14|0|14|0|14|10|23|6|12|0|14|0|14|0|14|58|64|116|67
1400000US25005642300|1149|181|965|156|920|158|45|28|39|26|6|9|0|14|0|14|0|14|7|11|0|14|0|14|7|11|0|14|0|14|0|14|0|14|0|14|40|49|6|10|131|63
1400000US25005642400|1582|388|1304|354|1190|344|114|111|106|114|8|16|0|14|0|14|0|14|75|74|75|74|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|21|32|182|216
1400000US25005642500|2736|340|2497|332|2321|333|176|124|79|70|97|98|0|14|0|14|0|14|17|27|17|27|0|14|0|14|0|14|0|14|0|14|0|14|0|14|92|86|0|14|130|76
1400000US25005644101|3014|348|2620|354|2533|363|87|76|87|76|0|19|0|19|0|19|0|19|14|23|0|19|14|23|0|19|0|19|0|19|1|5|0|19|0|19|0|19|29|35|350|114
1400000US25005644102|2476|283|2266|274|2198|262|68|42|40|33|0|19|20|25|0|19|8|12|1|2|1|2|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|13|23|196|78
1400000US25005644200|3797|426|3364|310|3154|307|210|138|208|138|0|19|2|4|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|22|30|12|19|399|212
1400000US25005645101|2862|508|2516|538|2029|360|487|437|108|128|379|429|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|45|62|301|132
1400000US25005645102|3047|359|2790|327|2375|355|415|174|225|132|79|70|83|100|28|43|0|19|0|19|0|19|0|19|0|19|0|19|0|19|1|3|0|19|0|19|60|75|0|19|196|113
1400000US25005645103|3053|355|2937|361|2790|358|147|128|145|128|0|19|0|19|2|5|0|19|2|6|2|6|0|19|0|19|0|19|0|19|0|19|0|19|0|19|15|24|31|53|68|54
1400000US25005646101|3891|449|3672|460|3279|433|393|165|290|146|28|23|42|49|0|19|33|55|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|1|3|43|50|175|89
1400000US25005646103|3118|461|2700|444|2606|433|94|93|39|49|0|19|55|83|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|15|22|0|19|403|187
1400000US25005646104|1532|233|1326|208|1254|207|72|85|51|82|10|17|11|18|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|11|17|0|14|7|10|9|14|179|79
1400000US25005650101|2940|722|2609|695|2317|666|292|208|291|208|0|19|1|3|0|19|0|19|10|20|10|20|0|19|0|19|0|19|0|19|0|19|0|19|0|19|18|27|0|19|303|222
1400000US25005650102|2480|500|2339|481|2205|463|134|67|48|35|36|40|16|26|9|15|25|32|13|22|0|19|0|19|13|22|0|19|0|19|0|19|0|19|0|19|28|31|0|19|100|84
1400000US25005650201|1802|353|1722|357|1495|321|227|148|227|148|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|6|11|0|14|24|28|11|21|39|38
1400000US25005650202|916|194|830|199|684|197|146|57|139|56|7|12|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|14|14|0|14|0|14|13|15|0|14|59|37
1400000US25005650300|1976|398|1712|347|1487|326|225|171|219|171|6|10|0|14|0|14|0|14|73|104|73|104|0|14|0|14|0|14|0|14|0|14|0|14|0|14|88|82|5|8|98|108
1400000US25005650400|1848|344|1592|304|1429|284|163|93|163|93|0|14|0|14|0|14|0|14|63|83|7|16|0|14|0|14|0|14|56|81|44|45|0|14|0|14|16|27|37|48|96|83
1400000US25005650500|1864|343|1745|347|1207|237|538|289|323|181|153|188|62|94|0|14|0|14|24|33|24|33|0|14|0|14|0|14|0|14|0|14|0|14|0|14|26|26|0|14|69|44
1400000US25005650600|1192|256|909|255|720|236|189|108|70|71|83|87|33|55|3|8|0|14|195|141|195|141|0|14|0|14|0|14|0|14|48|74|0|14|0|14|2|9|12|19|26|30
1400000US25005650700|1150|226|897|214|616|166|281|114|222|107|24|28|0|14|0|14|35|50|39|44|39|44|0|14|0|14|0|14|0|14|13|20|0|14|0|14|71|37|76|89|54|45
1400000US25005650800|1490|256|1398|246|935|203|463|188|268|173|166|147|0|14|29|41|0|14|14|24|0|14|0|14|14|24|0|14|0|14|0|14|0|14|0|14|20|27|58|59|0|14
1400000US25005650900|905|276|867|258|671|220|196|206|171|186|25|46|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|25|41|0|14|13|23
1400000US25005651001|1457|281|1338|265|1120|204|218|161|130|112|46|48|0|14|42|44|0|14|14|48|14|48|0|14|0|14|0|14|0|14|8|13|0|14|0|14|19|28|0|14|78|57
1400000US25005651002|2013|465|1801|456|1601|441|200|106|81|67|107|65|12|20|0|14|0|14|49|42|30|32|0|14|19|29|0|14|0|14|0|14|12|19|8|14|0|14|20|21|123|82
1400000US25005651100|1848|328|1558|292|1176|239|382|186|211|137|145|121|26|41|0|19|0|19|101|74|68|62|0|19|10|16|0|19|23|44|0|19|0|19|2|6|33|39|49|53|105|114
1400000US25005651200|986|197|826|191|588|191|238|92|105|61|133|81|0|14|0|14|0|14|23|19|23|19|0|14|0|14|0|14|0|14|0|14|0|14|0|14|60|47|40|57|37|31
1400000US25005651300|870|215|752|204|631|164|121|104|68|78|14|23|39|50|0|14|0|14|5|10|5|10|0|14|0|14|0|14|0|14|17|32|0|14|0|14|46|47|30|45|20|21
1400000US25005651400|1400|333|1200|295|905|282|295|150|203|109|81|58|0|14|11|22|0|14|60|69|60|69|0|14|0|14|0|14|0|14|0|14|0|14|0|14|11|16|33|38|96|84
1400000US25005651500|1385|261|1105|220|982|199|123|67|112|66|11|16|0|14|0|14|0|14|61|57|61|57|0|14|0|14|0|14|0|14|0|14|0|14|0|14|24|33|0|14|195|163
1400000US25005651600|1820|315|1613|280|1499|281|114|76|60|46|11|19|0|14|30|49|13|22|106|115|96|111|0|14|0|14|0|14|10|19|10|17|0|14|27|46|0|14|32|54|32|28
1400000US25005651700|746|194|535|183|460|143|75|87|35|49|6|12|5|17|0|14|29|40|22|33|0|14|0|14|22|33|0|14|0|14|53|78|0|14|0|14|74|71|0|14|62|62
1400000US25005651800|705|207|597|205|491|153|106|126|106|126|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|9|15|11|22|0|14|54|50|0|14|34|37
1400000US25005651900|867|220|651|184|455|142|196|98|139|92|57|56|0|14|0|14|0|14|89|67|89|67|0|14|0|14|0|14|0|14|0|14|24|34|0|14|69|86|0|14|34|34
1400000US25005652000|1464|261|1218|254|954|218|264|118|264|118|0|14|0|14|0|14|0|14|35|42|35|42|0|14|0|14|0|14|0|14|57|59|0|14|0|14|44|45|35|48|75|79
1400000US25005652100|1600|183|1429|191|1211|155|218|124|87|71|84|89|8|15|0|14|39|56|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|19|28|87|73|0|14|65|46
1400000US25005652200|1418|268|1125|209|1016|211|109|61|109|61|0|14|0|14|0|14|0|14|17|25|8|14|9|19|0|14|0|14|0|14|0|14|0|14|0|14|120|107|8|13|148|103
1400000US25005652300|946|199|903|194|764|169|139|89|128|88|0|14|0|14|11|21|0|14|13|21|0|14|13|21|0|14|0|14|0|14|0|14|0|14|0|14|20|23|10|17|0|14
1400000US25005652400|1103|229|1056|229|890|228|166|102|110|97|18|29|38|41|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|12|19|0|14|35|36
1400000US25005652500|1482|286|1334|257|946|212|388|140|263|120|55|51|44|52|26|42|0|14|23|36|23|36|0|14|0|14|0|14|0|14|13|20|0|14|0|14|16|19|57|91|39|30
1400000US25005652600|1031|322|970|335|584|232|386|183|229|140|91|112|20|28|8|14|38|58|19|28|19|28|0|14|0|14|0|14|0|14|0|14|0|14|0|14|42|66|0|14|0|14
1400000US25005652700|1295|348|1142|321|1064|309|78|66|25|44|10|16|43|46|0|14|0|14|71|70|58|52|0|14|0|14|0|14|13|21|0|14|0|14|0|14|31|37|22|25|29|25
1400000US25005652800|1552|289|1501|290|1342|275|159|117|106|84|0|14|0|14|0|14|53|85|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|8|15|43|34
1400000US25005653101|3052|467|2769|448|2707|440|62|59|62|59|0|19|0|19|0|19|0|19|22|33|0|19|0|19|22|33|0|19|0|19|0|19|0|19|0|19|36|42|0|19|225|96
1400000US25005653102|2322|293|2168|244|2109|238|59|62|59|62|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|154|121
1400000US25005653203|2353|284|2098|292|1932|294|166|93|140|85|26|32|0|14|0|14|0|14|4|11|1|3|0|14|3|11|0|14|0|14|0|14|0|14|0|14|18|29|82|92|151|135
1400000US25005653204|1744|369|1627|364|1412|349|215|126|128|104|55|55|32|50|0|14|0|14|17|19|0|14|0|14|17|19|0|14|0|14|0|14|0|14|0|14|10|15|0|14|90|62
1400000US25005653301|2684|417|2209|341|2031|305|178|165|156|161|0|19|22|37|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|1|3|41|59|0|19|0|19|19|32|414|212
1400000US25005653304|1421|209|1063|180|1023|178|40|36|5|9|12|18|0|14|0|14|23|33|17|19|0|14|17|19|0|14|0|14|0|14|0|14|0|14|0|14|11|18|0|14|330|147
1400000US25005654100|3891|275|3475|269|3158|269|317|161|266|154|51|66|0|19|0|19|0|19|33|39|0|19|0|19|33|39|0|19|0|19|0|19|0|19|0|19|0|19|0|19|383|188
1400000US25005654200|1568|205|1436|193|1252|199|184|109|148|96|36|52|0|14|0|14|0|14|10|17|0|14|0|14|10|17|0|14|0|14|0|14|0|14|0|14|24|24|33|37|65|41
1400000US25005655100|1874|219|1773|217|1654|223|119|77|110|75|0|14|0|14|0|14|9|15|17|20|17|20|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|84|53
1400000US25005655200|2293|482|2185|484|1987|477|198|141|67|59|100|116|0|14|31|47|0|14|11|19|0|14|0|14|11|19|0|14|0|14|0|14|0|14|28|42|0|14|0|14|69|58
1400000US25005655300|1669|243|1415|207|1206|188|209|116|155|104|9|13|30|31|15|22|0|14|15|24|15|24|0|14|0|14|0|14|0|14|0|14|0|14|0|14|17|23|0|14|222|99
1400000US25005655400|1891|293|1481|193|1396|189|85|55|85|55|0|14|0|14|0|14|0|14|12|20|0|14|0|14|0|14|0|14|12|20|0|14|0|14|0|14|52|52|0|14|346|202
1400000US25005985500|1739|296|997|187|871|160|126|81|103|74|14|17|9|17|0|14|0|14|13|12|6|7|0|14|7|10|0|14|0|14|0|14|3|7|0|14|500|221|4|9|222|89
1400000US25005985600|2317|291|1560|314|1365|291|195|115|45|32|104|108|0|19|25|37|21|29|70|37|0|19|8|12|62|35|0|19|0|19|10|17|0|19|0|19|165|83|38|43|474|132
1400000US25005990000|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14
1400000US25007200100|2929|320|1947|319|1731|325|216|133|173|126|43|67|0|14|0|14|0|14|113|117|0|14|0|14|0|14|0|14|113|117|0|14|0|14|57|73|272|177|0|14|540|315
1400000US25007200200|2502|504|2129|538|2000|578|129|162|0|19|33|36|0|19|0|19|96|157|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|155|110|0|19|218|177
1400000US25007200300|2629|424|1917|422|1506|405|411|246|315|219|96|135|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|62|97|0|19|11|19|197|195|0|19|442|238
1400000US25007200400|2436|346|1588|311|1540|310|48|37|18|17|30|32|0|19|0|19|0|19|50|55|11|19|30|50|9|11|0|19|0|19|8|9|0|19|0|19|57|37|6|8|727|298
1400000US25007990000|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14
1400000US25009201100|1845|188|1362|174|1278|171|84|53|75|52|9|13|0|14|0|14|0|14|63|56|0|14|63|56|0|14|0|14|0|14|0|14|0|14|0|14|96|51|50|41|274|97
1400000US25009202101|1235|166|781|144|712|143|69|43|57|41|0|14|12|12|0|14|0|14|131|50|0|14|50|30|68|35|0|14|13|13|0|14|0|14|12|13|47|43|47|54|217|109
1400000US25009202103|713|163|559|162|495|153|64|62|64|62|0|14|0|14|0|14|0|14|31|28|0|14|12|17|19|22|0|14|0|14|0|14|0|14|0|14|22|27|0|14|101|67
1400000US25009202104|2716|344|1854|344|1703|331|151|109|96|73|55|83|0|19|0|19|0|19|278|142|0|19|91|106|187|104|0|19|0|19|22|36|0|19|0|19|7|12|24|38|531|172
1400000US25009202200|3398|578|1807|368|1663|353|144|109|118|98|26|45|0|19|0|19|0|19|558|381|235|225|82|59|241|182|0|19|0|19|0|19|0|19|0|19|33|41|0|19|1000|239
1400000US25009203100|3865|384|2271|428|2087|429|184|172|172|169|12|21|0|19|0|19|0|19|209|111|0|19|159|94|50|59|0|19|0|19|0|19|0|19|15|24|109|76|0|19|1261|286
1400000US25009203200|2280|332|1519|278|1350|220|169|98|112|59|0|14|46|68|0|14|11|17|69|46|0|14|56|37|13|21|0|14|0|14|0|14|0|14|11|18|74|55|18|20|589|184
1400000US25009203301|2038|244|1140|200|1078|200|62|43|34|32|28|25|0|14|0|14|0|14|91|50|25|28|48|39|18|21|0|14|0|14|10|16|0|14|45|43|196|146|11|17|545|168
1400000US25009203302|2027|384|981|211|968|210|13|21|13|21|0|14|0|14|0|14|0|14|207|184|0|14|71|61|136|166|0|14|0|14|0|14|0|14|0|14|144|122|33|40|662|296
1400000US25009204101|2681|412|1857|351|1689|321|168|109|154|109|14|23|0|14|0|14|0|14|127|61|49|39|0|14|78|46|0|14|0|14|18|23|19|29|38|38|125|55|23|26|474|190
1400000US25009204102|2568|399|1735|317|1692|317|43|39|21|17|1|3|0|14|21|34|0|14|92|66|19|21|60|60|13|15|0|14|0|14|80|70|11|17|40|45|86|51|108|109|416|222
1400000US25009204200|3253|580|1801|419|1626|393|175|148|106|92|18|30|0|14|51|71|0|14|84|58|0|14|0|14|84|58|0|14|0|14|0|14|0|14|62|63|479|193|204|233|623|244
1400000US25009204300|2031|302|1073|298|1036|288|37|52|30|50|0|14|0|14|7|13|0|14|83|54|25|38|0|14|58|45|0|14|0|14|128|95|0|14|36|45|162|90|0|14|549|176
1400000US25009204400|1921|293|909|187|788|187|121|70|86|55|9|16|26|40|0|14|0|14|159|79|0|14|48|51|111|63|0|14|0|14|8|14|0|14|0|14|203|91|0|14|642|241
1400000US25009204500|2137|424|1071|279|976|267|95|59|46|31|18|23|0|14|31|54|0|14|196|96|17|20|64|55|115|77|0|14|0|14|19|30|0|14|16|27|231|174|102|88|502|162
1400000US25009204600|3231|583|2004|455|1873|502|131|115|103|114|28|48|0|19|0|19|0|19|390|197|0|19|97|108|282|167|11|18|0|19|46|63|0|19|0|19|36|56|0|19|755|233
1400000US25009204701|3576|733|2818|667|2416|657|402|234|163|133|152|158|60|101|27|45|0|19|266|165|52|65|18|28|196|144|0|19|0|19|0|19|0|19|0|19|117|139|21|35|354|238
1400000US25009204702|3854|558|2723|389|2470|365|253|109|253|109|0|19|0|19|0|19|0|19|184|106|31|42|20|33|114|81|19|32|0|19|13|22|0|19|14|24|139|118|182|145|599|238
1400000US25009205100|2803|368|2424|321|2149|295|275|195|187|131|21|48|67|145|0|19|0|19|59|48|0|19|45|41|14|27|0|19|0|19|0|19|0|19|0|19|32|38|60|91|228|164
1400000US25009205200|3121|616|2231|559|1991|560|240|188|219|177|0|19|0|19|21|35|0|19|288|283|62|83|205|315|0|19|21|33|0|19|114|99|0|19|0|19|0|19|218|179|270|161
1400000US25009205300|2424|368|1913|326|1781|318|132|105|99|75|33|51|0|14|0|14|0|14|54|43|26|26|28|36|0|14|0|14|0|14|10|16|0|14|0|14|37|49|18|27|392|188
1400000US25009205400|2807|389|2399|385|2060|369|339|198|213|111|109|113|0|19|0|19|17|16|32|28|9|14|23|23|0|19|0|19|0|19|0|19|0|19|19|28|6|11|101|95|250|93
1400000US25009205500|2611|535|2138|454|1953|438|185|120|149|111|12|18|0|14|24|35|0|14|224|118|26|30|198|112|0|14|0|14|0|14|0|14|0|14|0|14|20|38|88|76|141|105
1400000US25009205600|2264|250|1742|269|1623|269|119|88|97|85|9|13|0|14|13|20|0|14|266|175|109|133|157|121|0|14|0|14|0|14|0|14|0|14|0|14|17|25|96|109|143|82
1400000US25009205700|3261|633|2844|651|2699|636|145|127|145|127|0|19|0|19|0|19|0|19|110|78|52|52|42|37|16|26|0|19|0|19|0|19|0|19|0|19|24|33|0|19|283|145
1400000US25009205800|1538|238|1183|215|920|197|263|144|231|139|30|49|2|5|0|14|0|14|189|93|110|78|79|54|0|14|0|14|0|14|0|14|0|14|0|14|71|58|27|44|68|63
1400000US25009205900|2258|471|1759|379|1642|395|117|93|105|88|12|21|0|14|0|14|0|14|139|108|71|86|68|57|0|14|0|14|0|14|37|49|0|14|0|14|0|14|172|139|151|126
1400000US25009206000|1877|460|1327|414|1034|374|293|156|239|133|54|69|0|14|0|14|0|14|96|99|96|99|0|14|0|14|0|14|0|14|0|14|0|14|0|14|126|90|197|142|131|82
1400000US25009206100|1876|393|1527|345|1196|312|331|156|190|130|115|83|0|14|26|39|0|14|80|71|57|65|12|19|11|18|0|14|0|14|0|14|0|14|0|14|97|71|0|14|172|93
1400000US25009206200|2960|563|2403|533|1880|377|523|267|314|191|149|147|0|19|60|96|0|19|169|125|146|116|8|15|15|24|0|19|0|19|13|22|13|19|0|19|112|124|87|88|163|125
1400000US25009206300|2463|716|2203|675|1953|664|250|129|70|55|91|70|18|28|71|100|0|14|24|29|0|14|24|29|0|14|0|14|0|14|40|47|0|14|0|14|79|73|27|37|90|86
1400000US25009206400|3837|548|2837|482|2065|395|772|259|539|244|83|95|138|97|12|28|0|19|665|272|485|220|180|97|0|19|0|19|0|19|73|68|0|19|0|19|57|54|26|24|179|116
1400000US25009206500|1451|412|1068|413|942|387|126|83|106|68|0|14|11|18|9|15|0|14|159|116|118|111|41|22|0|14|0|14|0|14|57|61|0|14|0|14|87|63|55|51|25|33
1400000US25009206600|2777|448|2285|379|2054|387|231|126|191|110|40|60|0|19|0|19|0|19|128|88|9|18|31|34|88|75|0|19|0|19|0|19|0|19|0|19|13|20|102|64|249|123
1400000US25009206700|2180|348|1449|357|1340|377|109|112|109|112|0|14|0|14|0|14|0|14|243|121|173|128|64|52|6|9|0|14|0|14|0|14|45|51|0|14|132|119|101|105|210|113
1400000US25009206800|1407|362|653|203|514|196|139|94|49|61|10|17|58|72|22|42|0|14|143|103|76|77|29|36|38|35|0|14|0|14|0|14|0|14|0|14|136|83|174|241|301|190
1400000US25009206900|2027|544|1471|481|1270|460|201|163|193|156|0|19|0|19|8|29|0|19|111|79|92|77|19|30|0|19|0|19|0|19|50|76|0|19|0|19|73|65|159|131|163|148
1400000US25009207000|735|213|589|188|464|167|125|100|81|76|36|43|0|14|8|14|0|14|4|8|4|8|0|14|0|14|0|14|0|14|9|17|0|14|0|14|31|47|0|14|102|108
1400000US25009207100|1769|390|1428|368|1134|317|294|189|135|121|159|146|0|14|0|14|0|14|192|135|146|122|15|19|0|14|31|47|0|14|0|14|0|14|0|14|43|52|61|53|45|53
1400000US25009207200|1191|323|881|260|773|256|108|99|47|49|61|73|0|14|0|14|0|14|272|201|272|201|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|38|61
1400000US25009208101|3178|428|2489|387|2208|353|281|134|218|124|40|58|0|19|23|39|0|19|221|183|157|166|27|32|0|19|37|58|0|19|0|19|0|19|7|25|119|98|32|47|310|120
1400000US25009208102|1764|305|1381|228|1127|211|254|145|152|109|86|79|0|14|16|26|0|14|64|57|56|53|8|15|0|14|0|14|0|14|0|14|0|14|0|14|51|52|24|25|244|144
1400000US25009208200|2914|517|2226|508|2121|504|105|75|105|75|0|19|0|19|0|19|0|19|41|34|0|19|41|34|0|19|0|19|0|19|73|93|0|19|0|19|152|131|88|98|334|149
1400000US25009208301|1148|289|854|278|845|279|9|14|9|14|0|14|0|14|0|14|0|14|107|98|0|14|107|98|0|14|0|14|0|14|0|14|0|14|0|14|75|115|23|36|89|60
1400000US25009208302|2798|456|2360|386|2279|377|81|111|81|111|0|19|0|19|0|19|0|19|19|30|0|19|19|30|0|19|0|19|0|19|0|19|0|19|0|19|0|19|127|130|292|176
1400000US25009208401|1641|343|1355|239|1276|233|79|116|79|116|0|14|0|14|0|14|0|14|47|54|0|14|47|54|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|239|174
1400000US25009208402|1604|376|1331|326|1099|327|232|100|147|75|19|33|66|122|0|14|0|14|22|28|0|14|15|25|7|11|0|14|0|14|0|14|0|14|0|14|0|14|0|14|251|181
1400000US25009209100|3225|337|2599|356|2474|397|125|146|125|146|0|19|0|19|0|19|0|19|43|50|0|19|43|50|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|583|208
1400000US25009209200|3010|345|1962|326|1792|316|170|101|147|99|0|19|9|15|14|22|0|19|48|40|10|16|27|30|11|17|0|19|0|19|0|19|0|19|0|19|11|17|22|26|967|275
1400000US25009210100|3867|514|3425|428|3285|423|140|82|140|82|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|80|68|362|202
1400000US25009210200|2729|453|2269|460|2209|454|60|49|60|49|0|19|0|19|0|19|0|19|43|37|23|27|20|26|0|19|0|19|0|19|0|19|0|19|0|19|12|19|0|19|405|157
1400000US25009210301|1560|316|1366|317|1095|373|271|209|271|209|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|0|14|2|4|0|14|192|124
1400000US25009210302|2487|499|2194|512|1986|550|208|137|208|137|0|19|0|19|0|19|0|19|59|66|0|19|47|63|12|22|0|19|0|19|0|19|0|19|0|19|0|19|0|19|234|132
