person_id,cohort,weight,age,age_band,education_band,worker_class,puma,sex,race,hispanic_origin,employed
2023-2023HU0847015-01,2023,73,34,18-34,graduate,1,00107,1,1,01,1
2023-2023HU0847015-02,2023,67,35,35-49,associate_bachelor,1,00107,2,1,01,1
2023-2023HU0847188-01,2023,96,55,50-64,graduate,1,00103,1,1,01,1
2023-2023HU0848849-01,2023,43,35,35-49,associate_bachelor,1,00300,2,1,01,1
2023-2023HU0848998-01,2023,68,27,18-34,associate_bachelor,1,00103,1,1,01,1
2023-2023HU0849133-02,2023,43,35,35-49,associate_bachelor,1,00200,2,1,01,1
2023-2023HU0849133-03,2023,33,32,18-34,graduate,1,00200,1,1,01,1
2023-2023HU0849133-04,2023,41,36,35-49,high_school_some_college,1,00200,1,1,01,1
2023-2023HU0849274-01,2023,363,49,35-49,high_school_some_college,1,00103,1,9,05,1
2023-2023HU0849274-02,2023,328,48,35-49,associate_bachelor,missing,00103,2,9,05,0
2023-2023HU0849274-03,2023,549,18,18-34,high_school_some_college,missing,00103,1,9,05,0
2023-2023HU0849295-02,2023,39,44,35-49,high_school_some_college,1,00400,1,1,01,1
2023-2023HU0849943-01,2023,82,21,18-34,associate_bachelor,1,00107,1,1,03,0
2023-2023HU0849943-03,2023,102,39,35-49,associate_bachelor,1,00107,2,1,01,1
2023-2023HU0850071-01,2023,66,38,35-49,graduate,3,00105,1,1,01,1
2023-2023HU0850071-02,2023,59,40,35-49,graduate,3,00105,2,1,01,1
2023-2023HU0851047-01,2023,102,60,50-64,high_school_some_college,1,00107,2,1,01,1
2023-2023HU0851047-02,2023,106,61,50-64,high_school_some_college,5,00107,1,1,01,1
2023-2023HU0851047-03,2023,114,24,18-34,high_school_some_college,1,00107,1,1,01,1
2023-2023HU0851047-05,2023,117,26,18-34,high_school_some_college,1,00107,2,1,01,1
2023-2023HU0851102-01,2023,76,55,50-64,associate_bachelor,missing,00200,2,1,01,0
2023-2023HU0851102-02,2023,107,51,50-64,associate_bachelor,1,00200,1,1,01,1
2023-2023HU0851306-01,2023,264,43,35-49,below_high_school,1,00106,1,8,11,1
2023-2023HU0851306-02,2023,218,31,18-34,below_high_school,1,00106,2,8,11,1
2023-2023HU0851306-05,2023,232,20,18-34,below_high_school,missing,00106,2,8,11,0
2023-2023HU0851306-06,2023,180,25,18-34,below_high_school,1,00106,1,8,11,1
2023-2023HU0851521-01,2023,58,34,18-34,associate_bachelor,1,00103,1,1,01,1
2023-2023HU0851521-02,2023,67,33,18-34,high_school_some_college,1,00103,2,1,01,1
2023-2023HU0851718-01,2023,100,40,35-49,high_school_some_college,1,00105,1,1,01,1
2023-2023HU0853081-01,2023,218,26,18-34,associate_bachelor,1,00300,2,1,01,1
2023-2023HU0853081-02,2023,265,30,18-34,high_school_some_college,1,00300,1,1,01,1
2023-2023HU0853810-01,2023,96,35,35-49,associate_bachelor,1,00103,2,1,01,1
2023-2023HU0853810-02,2023,87,36,35-49,associate_bachelor,1,00103,1,1,01,1
2023-2023HU0854237-01,2023,80,43,35-49,high_school_some_college,1,00400,2,1,01,0
2023-2023HU0854237-02,2023,37,19,18-34,high_school_some_college,1,00400,2,1,01,1
2023-2023HU0854322-01,2023,221,44,35-49,below_high_school,1,00103,2,8,17,1
2023-2023HU0854322-02,2023,216,34,18-34,high_school_some_college,2,00103,1,8,04,1
2023-2023HU0855181-01,2023,97,38,35-49,high_school_some_college,1,00105,1,8,02,1
2023-2023HU0855181-02,2023,81,29,18-34,high_school_some_college,1,00105,2,8,02,1
2023-2023HU0856816-01,2023,47,36,35-49,associate_bachelor,1,00300,2,1,01,1
2023-2023HU0856816-02,2023,42,35,35-49,high_school_some_college,1,00300,1,1,01,1
2023-2023HU0856999-01,2023,35,52,50-64,graduate,4,00400,1,1,01,1
2023-2023HU0856999-02,2023,35,47,35-49,associate_bachelor,3,00400,2,1,01,1
2023-2023HU0857266-01,2023,248,62,50-64,associate_bachelor,1,00106,1,1,01,0
2023-2023HU0857266-02,2023,217,55,50-64,associate_bachelor,2,00106,2,1,01,1
2023-2023HU0857358-01,2023,83,59,50-64,associate_bachelor,1,00300,2,1,01,1
2023-2023HU0857358-02,2023,74,62,50-64,high_school_some_college,2,00300,1,1,01,1
2023-2023HU0857358-03,2023,68,22,18-34,high_school_some_college,1,00300,1,1,01,0
2023-2023HU0858307-01,2023,69,41,35-49,associate_bachelor,1,00105,1,1,01,1
2023-2023HU0858307-02,2023,62,41,35-49,graduate,2,00105,2,1,01,1
2023-2023HU0859245-01,2023,34,36,35-49,associate_bachelor,2,00200,1,1,01,1
2023-2023HU0859245-02,2023,33,41,35-49,associate_bachelor,1,00200,1,1,01,1
2023-2023HU0859323-01,2023,309,28,18-34,associate_bachelor,1,00107,2,1,01,1
2023-2023HU0859323-02,2023,290,26,18-34,high_school_some_college,1,00107,1,1,01,0
2023-2023HU0859719-03,2023,124,28,18-34,high_school_some_college,1,00105,2,1,01,1
2023-2023HU0859775-01,2023,100,60,50-64,associate_bachelor,5,00400,1,1,01,1
2023-2023HU0860296-01,2023,112,40,35-49,associate_bachelor,1,00103,1,1,01,1
2023-2023HU0860296-02,2023,131,31,18-34,high_school_some_college,1,00103,1,1,01,1
2023-2023HU0860296-03,2023,161,22,18-34,high_school_some_college,1,00103,2,1,01,0
2023-2023HU0860408-01,2023,185,43,35-49,associate_bachelor,1,00200,1,1,01,1
2023-2023HU0860408-02,2023,188,42,35-49,associate_bachelor,missing,00200,2,1,01,0
2023-2023HU0860863-01,2023,424,26,18-34,high_school_some_college,1,00105,2,9,03,1
2023-2023HU0860925-01,2023,55,58,50-64,associate_bachelor,1,00200,1,1,01,1
2023-2023HU0860925-02,2023,54,64,50-64,associate_bachelor,1,00200,2,1,01,0
2023-2023HU0860925-03,2023,42,30,18-34,high_school_some_college,1,00200,1,1,01,1
2023-2023HU0861776-01,2023,67,33,18-34,high_school_some_college,1,00106,2,1,01,1
2023-2023HU0861814-01,2023,51,54,50-64,associate_bachelor,1,00300,1,1,01,1
2023-2023HU0861814-02,2023,43,53,50-64,associate_bachelor,1,00300,2,1,01,0
2023-2023HU0861814-03,2023,74,20,18-34,high_school_some_college,1,00300,2,1,01,1
2023-2023HU0861814-04,2023,75,20,18-34,high_school_some_college,6,00300,2,1,01,1
2023-2023HU0862075-01,2023,134,28,18-34,associate_bachelor,5,00300,1,9,01,1
2023-2023HU0862075-02,2023,203,29,18-34,associate_bachelor,5,00300,2,9,01,1
2023-2023HU0863187-01,2023,77,62,50-64,associate_bachelor,1,00300,1,1,01,1
2023-2023HU0863187-02,2023,80,58,50-64,associate_bachelor,3,00300,2,1,01,1
2023-2023HU0863234-01,2023,70,37,35-49,associate_bachelor,9,00105,1,2,01,0
2023-2023HU0863235-01,2023,89,39,35-49,graduate,5,00200,1,9,16,1
2023-2023HU0863235-02,2023,105,30,18-34,associate_bachelor,1,00200,2,9,16,1
2023-2023HU0863507-01,2023,53,58,50-64,high_school_some_college,missing,00400,2,1,01,0
2023-2023HU0864395-01,2023,88,50,50-64,associate_bachelor,3,00400,1,1,01,1
2023-2023HU0864395-02,2023,225,20,18-34,associate_bachelor,1,00400,2,1,01,1
2023-2023HU0864395-03,2023,45,19,18-34,high_school_some_college,1,00400,2,1,01,1
2023-2023HU0864526-01,2023,122,59,50-64,associate_bachelor,missing,00103,1,1,01,0
2023-2023HU0865332-01,2023,93,46,35-49,associate_bachelor,4,00107,1,1,01,1
2023-2023HU0866470-01,2023,402,42,35-49,associate_bachelor,3,00200,1,1,01,1
2023-2023HU0866470-02,2023,411,42,35-49,associate_bachelor,2,00200,2,1,01,1
2023-2023HU0866499-01,2023,134,57,50-64,high_school_some_college,5,00107,1,6,01,1
2023-2023HU0866499-02,2023,171,49,35-49,below_high_school,missing,00107,2,6,01,0
2023-2023HU0866499-03,2023,76,26,18-34,high_school_some_college,1,00107,2,6,01,1
2023-2023HU0866499-04,2023,106,22,18-34,high_school_some_college,1,00107,1,6,01,1
2023-2023HU0866867-01,2023,123,59,50-64,associate_bachelor,missing,00103,2,6,01,0
2023-2023HU0866896-01,2023,81,58,50-64,high_school_some_college,2,00300,1,9,01,1
2023-2023HU0866896-02,2023,76,58,50-64,associate_bachelor,1,00300,2,1,01,1
2023-2023HU0867259-01,2023,37,61,50-64,associate_bachelor,1,00400,2,1,01,1
2023-2023HU0867259-02,2023,48,61,50-64,associate_bachelor,1,00400,1,1,01,1
2023-2023HU0867259-03,2023,41,26,18-34,graduate,1,00400,1,1,01,1
2023-2023HU0867431-01,2023,113,32,18-34,associate_bachelor,2,00400,2,1,01,1
2023-2023HU0867431-02,2023,115,30,18-34,below_high_school,7,00400,1,1,01,1
2023-2023HU0867636-01,2023,77,39,35-49,associate_bachelor,1,00107,2,9,05,1
2023-2023HU0867636-02,2023,92,41,35-49,below_high_school,1,00107,1,9,05,1
2023-2023HU0867636-03,2023,75,21,18-34,high_school_some_college,1,00107,1,9,05,1
2023-2023HU0867636-04,2023,73,18,18-34,high_school_some_college,1,00107,2,9,05,1
2023-2023HU0867884-01,2023,109,49,35-49,associate_bachelor,4,00107,1,2,01,1
2023-2023HU0867884-02,2023,135,50,50-64,high_school_some_college,1,00107,2,2,01,1
2023-2023HU0868308-01,2023,82,48,35-49,high_school_some_college,missing,00106,2,1,01,0
2023-2023HU0868308-02,2023,97,63,50-64,high_school_some_college,missing,00106,1,6,01,0
2023-2023HU0868933-01,2023,68,39,35-49,high_school_some_college,7,00200,2,1,01,1
2023-2023HU0868933-02,2023,68,40,35-49,high_school_some_college,7,00200,1,1,01,1
2023-2023HU0869397-01,2023,104,48,35-49,associate_bachelor,1,00400,1,1,01,1
2023-2023HU0869488-01,2023,84,33,18-34,associate_bachelor,1,00105,1,1,01,0
2023-2023HU0870181-01,2023,29,28,18-34,high_school_some_college,1,00105,1,8,01,1
2023-2023HU0870181-02,2023,34,23,18-34,high_school_some_college,missing,00105,2,8,01,0
2023-2023HU0870553-01,2023,85,57,50-64,associate_bachelor,1,00300,1,1,01,1
2023-2023HU0870553-02,2023,100,22,18-34,high_school_some_college,1,00300,1,1,01,1
2023-2023HU0870701-01,2023,109,53,50-64,graduate,3,00200,1,1,01,1
2023-2023HU0870701-02,2023,95,52,50-64,high_school_some_college,3,00200,2,1,01,1
2023-2023HU0870701-03,2023,87,27,18-34,high_school_some_college,1,00200,1,1,01,1
2023-2023HU0870701-04,2023,69,25,18-34,associate_bachelor,3,00200,2,1,01,1
2023-2023HU0871417-01,2023,198,63,50-64,associate_bachelor,7,00105,2,1,01,0
2023-2023HU0872126-01,2023,103,46,35-49,graduate,1,00200,2,1,01,1
2023-2023HU0872126-02,2023,83,46,35-49,graduate,1,00200,1,1,01,1
2023-2023HU0872156-01,2023,42,59,50-64,graduate,1,00400,2,1,01,1
2023-2023HU0872501-02,2023,67,64,50-64,below_high_school,missing,00103,2,9,07,0
2023-2023HU0873022-01,2023,184,32,18-34,graduate,4,00200,1,6,01,1
2023-2023HU0873022-02,2023,122,34,18-34,graduate,1,00200,2,6,01,1
2023-2023HU0873022-05,2023,92,60,50-64,high_school_some_college,missing,00200,2,6,01,0
2023-2023HU0873913-01,2023,109,32,18-34,high_school_some_college,1,00105,2,9,05,1
2023-2023HU0874569-01,2023,84,35,35-49,high_school_some_college,1,00200,1,1,01,1
2023-2023HU0874569-02,2023,86,35,35-49,graduate,6,00200,2,1,01,1
2023-2023HU0874926-01,2023,131,57,50-64,associate_bachelor,1,00400,1,9,01,1
2023-2023HU0874926-02,2023,108,58,50-64,associate_bachelor,5,00400,2,8,01,1
2023-2023HU0874926-03,2023,259,20,18-34,high_school_some_college,missing,00400,1,9,01,0
2023-2023HU0875294-01,2023,48,42,35-49,below_high_school,6,00105,2,1,03,1
2023-2023HU0875872-03,2023,89,37,35-49,below_high_school,missing,00107,1,1,01,0
2023-2023HU0875962-01,2023,76,40,35-49,associate_bachelor,1,00300,1,1,01,1
2023-2023HU0875962-02,2023,76,40,35-49,associate_bachelor,2,00300,2,1,01,0
2023-2023HU0876413-01,2023,56,63,50-64,associate_bachelor,1,00400,1,1,01,1
2023-2023HU0876413-02,2023,46,61,50-64,associate_bachelor,missing,00400,2,1,01,0
2023-2023HU0877030-01,2023,49,57,50-64,graduate,1,00105,2,1,03,1
2023-2023HU0877030-02,2023,72,23,18-34,associate_bachelor,2,00105,2,1,03,1
2023-2023HU0879371-01,2023,118,52,50-64,associate_bachelor,1,00106,1,1,01,1
2023-2023HU0879371-02,2023,99,49,35-49,graduate,2,00106,2,1,01,1
2023-2023HU0879371-03,2023,89,20,18-34,associate_bachelor,1,00106,1,9,01,0
2023-2023HU0879662-01,2023,86,39,35-49,associate_bachelor,2,00200,1,1,01,1
2023-2023HU0880111-01,2023,98,43,35-49,high_school_some_college,missing,00103,1,1,01,0
2023-2023HU0881600-01,2023,98,60,50-64,graduate,2,00105,2,1,01,1
2023-2023HU0881600-02,2023,106,61,50-64,high_school_some_college,1,00105,1,1,01,1
2023-2023HU0882154-01,2023,258,24,18-34,associate_bachelor,1,00103,1,1,01,1
2023-2023HU0882263-01,2023,40,57,50-64,associate_bachelor,2,00400,2,1,01,1
2023-2023HU0882263-02,2023,51,57,50-64,associate_bachelor,1,00400,1,1,01,1
2023-2023HU0882263-03,2023,128,24,18-34,graduate,1,00400,2,1,01,1
2023-2023HU0882263-04,2023,54,21,18-34,high_school_some_college,1,00400,2,3,01,1
2023-2023HU0882807-01,2023,389,52,50-64,graduate,4,00107,1,1,01,1
2023-2023HU0882807-02,2023,362,48,35-49,graduate,1,00107,2,1,01,1
2023-2023HU0883747-01,2023,114,60,50-64,below_high_school,1,00103,2,1,01,1
2023-2023HU0883747-02,2023,148,60,50-64,below_high_school,missing,00103,1,1,01,0
2023-2023HU0883747-03,2023,193,19,18-34,high_school_some_college,missing,00103,1,9,03,0
2023-2023HU0884057-01,2023,32,21,18-34,high_school_some_college,6,00300,2,1,01,1
2023-2023HU0884057-02,2023,29,22,18-34,associate_bachelor,1,00300,1,1,01,0
2023-2023HU0884185-01,2023,106,32,18-34,associate_bachelor,1,00400,2,1,01,1
2023-2023HU0884185-02,2023,91,37,35-49,associate_bachelor,1,00400,1,1,01,1
2023-2023HU0885450-01,2023,263,54,50-64,high_school_some_college,1,00103,1,9,11,1
2023-2023HU0885450-02,2023,175,48,35-49,high_school_some_college,1,00103,2,9,07,1
2023-2023HU0885450-03,2023,152,29,18-34,associate_bachelor,missing,00103,1,9,07,0
2023-2023HU0885918-01,2023,87,64,50-64,below_high_school,missing,00103,2,2,01,0
2023-2023HU0885994-01,2023,30,54,50-64,associate_bachelor,3,00105,1,9,01,1
2023-2023HU0885994-02,2023,68,20,18-34,high_school_some_college,2,00105,1,9,01,0
2023-2023HU0886136-01,2023,70,60,50-64,high_school_some_college,missing,00106,2,1,01,0
2023-2023HU0886136-02,2023,85,61,50-64,high_school_some_college,7,00106,1,1,01,1
2023-2023HU0886298-01,2023,201,35,35-49,high_school_some_college,1,00105,1,8,03,1
2023-2023HU0886334-01,2023,59,48,35-49,high_school_some_college,1,00106,2,1,01,1
2023-2023HU0886334-02,2023,74,52,50-64,high_school_some_college,1,00106,1,1,01,1
2023-2023HU0886334-03,2023,47,27,18-34,high_school_some_college,1,00106,1,1,01,1
2023-2023HU0886545-01,2023,110,54,50-64,associate_bachelor,1,00107,2,1,01,1
2023-2023HU0886545-02,2023,125,53,50-64,high_school_some_college,3,00107,1,1,01,1
2023-2023HU0886545-03,2023,107,20,18-34,high_school_some_college,1,00107,1,1,01,0
2023-2023HU0887921-01,2023,81,43,35-49,high_school_some_college,7,00103,1,1,01,1
2023-2023HU0888895-01,2023,61,58,50-64,graduate,6,00200,2,1,01,1
2023-2023HU0888895-02,2023,63,18,18-34,high_school_some_college,1,00200,2,1,01,1
2023-2023HU0889610-01,2023,126,64,50-64,graduate,3,00200,2,1,01,0
2023-2023HU0889610-02,2023,127,63,50-64,high_school_some_college,7,00200,1,1,01,1
2023-2023HU0889610-03,2023,112,27,18-34,high_school_some_college,1,00200,2,1,01,1
2023-2023HU0890638-01,2023,111,59,50-64,high_school_some_college,missing,00400,1,1,01,0
2023-2023HU0892976-01,2023,55,51,50-64,graduate,3,00107,2,1,01,1
2023-2023HU0892976-02,2023,63,53,50-64,graduate,6,00107,1,1,01,1
2023-2023HU0892983-01,2023,42,45,35-49,associate_bachelor,1,00107,1,1,01,1
2023-2023HU0892983-02,2023,31,45,35-49,high_school_some_college,1,00107,2,9,16,1
2023-2023HU0893008-01,2023,32,45,35-49,graduate,3,00300,2,1,01,1
2023-2023HU0893008-02,2023,55,36,35-49,associate_bachelor,1,00300,1,6,01,1
2023-2023HU0893299-01,2023,53,64,50-64,associate_bachelor,4,00200,1,9,01,0
2023-2023HU0893299-02,2023,52,63,50-64,high_school_some_college,1,00200,2,1,01,1
2023-2023HU0893299-03,2023,40,31,18-34,high_school_some_college,1,00200,1,9,01,1
2023-2023HU0893730-01,2023,74,46,35-49,high_school_some_college,4,00105,1,1,01,1
2023-2023HU0893970-01,2023,97,35,35-49,associate_bachelor,2,00103,2,1,24,1
2023-2023HU0893970-02,2023,80,37,35-49,associate_bachelor,2,00103,1,1,01,1
2023-2023HU0894185-01,2023,232,62,50-64,high_school_some_college,1,00200,2,1,01,0
2023-2023HU0894185-02,2023,173,33,18-34,associate_bachelor,1,00200,2,1,01,1
2023-2023HU0894459-01,2023,122,44,35-49,high_school_some_college,1,00106,2,9,21,1
2023-2023HU0894459-02,2023,118,47,35-49,high_school_some_college,1,00106,1,3,03,1
2023-2023HU0896107-01,2023,93,29,18-34,high_school_some_college,1,00107,2,1,01,1
2023-2023HU0896107-02,2023,87,27,18-34,associate_bachelor,1,00107,1,1,01,1
2023-2023HU0896981-01,2023,101,60,50-64,high_school_some_college,4,00106,1,1,01,1
2023-2023HU0896981-02,2023,102,54,50-64,associate_bachelor,1,00106,2,1,01,0
2023-2023HU0896981-03,2023,103,22,18-34,high_school_some_college,1,00106,1,1,01,0
2023-2023HU0896981-04,2023,104,20,18-34,high_school_some_college,4,00106,1,1,01,1
2023-2023HU0897061-01,2023,118,48,35-49,associate_bachelor,1,00200,2,1,01,1
2023-2023HU0897061-02,2023,94,49,35-49,associate_bachelor,1,00200,1,1,01,1
2023-2023HU0897586-01,2023,84,61,50-64,associate_bachelor,7,00107,2,1,01,0
2023-2023HU0898428-01,2023,47,38,35-49,associate_bachelor,1,00200,1,1,01,1
2023-2023HU0898428-02,2023,49,36,35-49,associate_bachelor,3,00200,2,1,01,1
2023-2023HU0899266-01,2023,145,47,35-49,high_school_some_college,1,00106,1,1,01,1
2023-2023HU0899266-02,2023,165,42,35-49,high_school_some_college,missing,00106,2,1,01,0
2023-2023HU0899266-03,2023,187,21,18-34,high_school_some_college,missing,00106,2,1,01,0
2023-2023HU0899266-04,2023,192,18,18-34,below_high_school,missing,00106,2,1,01,0
2023-2023HU0899689-01,2023,54,63,50-64,high_school_some_college,1,00103,1,1,01,0
2023-2023HU0900008-01,2023,58,52,50-64,graduate,1,00105,2,1,01,1
2023-2023HU0900374-01,2023,201,41,35-49,high_school_some_college,1,00107,1,2,01,1
2023-2023HU0900374-02,2023,122,32,18-34,associate_bachelor,1,00107,2,2,01,1
2023-2023HU0901178-01,2023,76,64,50-64,associate_bachelor,1,00400,1,1,01,1
2023-2023HU0901178-02,2023,61,62,50-64,high_school_some_college,1,00400,2,1,01,1
2023-2023HU0901198-01,2023,46,36,35-49,associate_bachelor,1,00107,1,1,01,1
2023-2023HU0901223-01,2023,237,57,50-64,high_school_some_college,6,00200,1,1,01,1
2023-2023HU0901223-02,2023,234,55,50-64,high_school_some_college,1,00200,2,1,01,1
2023-2023HU0901223-03,2023,245,18,18-34,high_school_some_college,1,00200,2,1,01,1
2023-2023HU0901385-01,2023,114,52,50-64,associate_bachelor,1,00105,1,1,01,1
2023-2023HU0901385-02,2023,96,50,50-64,graduate,2,00105,2,1,01,1
2023-2023HU0902356-01,2023,81,45,35-49,high_school_some_college,1,00106,1,9,01,1
2023-2023HU0902356-02,2023,73,39,35-49,graduate,1,00106,2,1,01,1
2023-2023HU0902537-01,2023,108,54,50-64,high_school_some_college,1,00107,1,1,01,1
2023-2023HU0902537-02,2023,94,53,50-64,high_school_some_college,2,00107,2,1,01,1
2023-2023HU0902537-03,2023,95,28,18-34,below_high_school,1,00107,2,1,01,1
2023-2023HU0902583-01,2023,64,37,35-49,associate_bachelor,2,00105,2,2,01,1
2023-2023HU0902583-02,2023,60,38,35-49,associate_bachelor,1,00105,1,1,01,1
2023-2023HU0902938-01,2023,256,42,35-49,associate_bachelor,1,00400,1,1,01,1
2023-2023HU0902938-02,2023,288,41,35-49,graduate,2,00400,2,1,01,1
2023-2023HU0903099-01,2023,72,51,50-64,associate_bachelor,6,00300,2,1,01,0
2023-2023HU0903099-02,2023,97,52,50-64,graduate,5,00300,1,1,01,1
2023-2023HU0903136-02,2023,81,58,50-64,below_high_school,missing,00200,2,1,01,0
2023-2023HU0904191-01,2023,90,46,35-49,associate_bachelor,3,00400,2,1,01,1
2023-2023HU0904191-02,2023,107,46,35-49,associate_bachelor,3,00400,1,1,01,1
2023-2023HU0904191-03,2023,175,18,18-34,below_high_school,1,00400,1,1,01,1
2023-2023HU0904828-01,2023,123,52,50-64,high_school_some_college,1,00200,2,8,03,1
2023-2023HU0904828-02,2023,63,30,18-34,associate_bachelor,1,00200,1,1,03,1
2023-2023HU0905054-01,2023,43,64,50-64,high_school_some_college,2,00105,2,1,01,1
2023-2023HU0905365-01,2023,88,58,50-64,high_school_some_college,6,00107,1,1,01,0
2023-2023HU0905365-02,2023,82,57,50-64,below_high_school,missing,00107,2,1,01,0
2023-2023HU0906386-01,2023,102,33,18-34,associate_bachelor,2,00105,2,1,01,1
2023-2023HU0908494-01,2023,270,39,35-49,associate_bachelor,1,00200,1,1,01,1
2023-2023HU0908494-02,2023,276,40,35-49,associate_bachelor,1,00200,2,1,01,1
2023-2023HU0908732-01,2023,107,50,50-64,graduate,1,00103,1,2,01,1
2023-2023HU0908789-02,2023,85,63,50-64,high_school_some_college,1,00107,2,1,01,1
2023-2023HU0909010-01,2023,64,40,35-49,associate_bachelor,1,00400,1,1,01,1
2023-2023HU0909010-02,2023,72,36,35-49,high_school_some_college,7,00400,2,1,01,1
2023-2023HU0909981-01,2023,143,57,50-64,high_school_some_college,6,00105,1,1,01,1
2023-2023HU0909981-02,2023,126,59,50-64,graduate,3,00105,2,1,01,1
2023-2023HU0910109-01,2023,68,42,35-49,high_school_some_college,5,00105,1,1,01,1
2023-2023HU0910109-02,2023,62,39,35-49,associate_bachelor,1,00105,2,1,01,0
2023-2023HU0910288-01,2023,90,54,50-64,associate_bachelor,1,00107,2,1,01,1
2023-2023HU0910288-02,2023,102,54,50-64,associate_bachelor,1,00107,1,1,01,1
2023-2023HU0911072-01,2023,86,34,18-34,associate_bachelor,1,00107,1,9,01,1
2023-2023HU0911072-02,2023,88,33,18-34,associate_bachelor,1,00107,1,1,01,1
2023-2023HU0912241-01,2023,43,48,35-49,associate_bachelor,1,00300,2,1,01,1
2023-2023HU0912241-03,2023,90,58,50-64,high_school_some_college,1,00300,1,1,01,1
2023-2023HU0912254-01,2023,111,38,35-49,high_school_some_college,1,00107,1,8,03,1
2023-2023HU0912254-02,2023,92,38,35-49,high_school_some_college,1,00107,2,8,05,1
2023-2023HU0913734-01,2023,67,36,35-49,high_school_some_college,1,00200,1,1,01,1
